"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","collected_start","collected_end","species","quantity","length_cm","estimated_quantity","quality_log","qc_flag_lengths","qc_flag_abunds","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"408","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","zach","MGFSH30570","fish","2019-08-07 09:55:27","2019-08-07 10:00:38","rockfish/copper",1,5,FALSE,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"409","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","zach","MGFSH30571","fish","2019-08-07 09:55:27","2019-08-07 10:00:38","rockfish/copper",1,9,FALSE,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"410","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30583","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/black",18,15,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"411","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30584","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/black",2,20,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"412","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30585","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/black",1,17,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"413","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30586","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/black",2,5,FALSE,NA,"SVC","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"414","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30587","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/black",1,10,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"415","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30588","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","perch/shiner",2,10,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"416","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30589","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","perch/shiner",1,5,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"417","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30590","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","perch/shiner",2,7,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"418","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30591","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","perch/shiner",2,9,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"419","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30592","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","perch/shiner",1,8,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"420","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30593","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","perch/striped",1,20,FALSE,NA,"AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"421","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30594","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","perch/striped",1,70,FALSE,NA,"SVD","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"422","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30595","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/black-yellowtail_complex",26,4,FALSE,NA,"AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"423","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30596","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/cqb",30,2,FALSE,NA,"AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"424","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30597","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/yellowtail",2,10,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"425","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30598","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/yellowtail",2,7,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"426","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30599","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/yellowtail",1,5,FALSE,NA,"SVC","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"427","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30600","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/copper",2,10,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"428","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30601","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/copper",1,5,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"429","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","derek","MGFSH30602","fish","2019-08-07 10:39:58","2019-08-07 10:44:11","rockfish/copper",2,7,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"430","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30603","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/black",20,20,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"431","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30604","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/black",100,16,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"432","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30606","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/cqb",3,4,FALSE,NA,"AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"433","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30607","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/cqb",3,3,FALSE,NA,"AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"434","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30608","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/copper",1,18,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"435","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30609","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/copper",2,10,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"436","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30610","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/copper",1,22,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"437","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30611","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/copper",1,15,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"438","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30612","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","rockfish/black-yellowtail_complex",2,6,FALSE,NA,"AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"439","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30613","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","perch/shiner",1,12,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"440","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30614","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","perch/shiner",2,10,FALSE,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"441","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-08-07",7,"angeleen,carolyn","zach","MGFSH30615","fish","2019-08-07 10:48:48","2019-08-07 10:55:58","sculpin/manacled",1,3,FALSE,NA,"AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"442","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30616","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","pipefish/bay",1,12,FALSE,NA,"AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"443","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30617","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","tubesnout",1,12,FALSE,NA,"AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"444","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30618","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","perch/shiner",1,10,FALSE,NA,"AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"445","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30619","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","greenling/kelp",2,7,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"446","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30620","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","greenling/kelp",1,15,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"447","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30621","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","greenling/kelp",1,9,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"448","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30622","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","rockfish/copper",2,5,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"449","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30623","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","rockfish/copper",1,7,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"450","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGFSH30624","fish","2019-08-06 09:29:43","2019-08-06 09:34:49","rockfish/cqb",3,2,FALSE,NA,"AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"451","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","zach","MGFSH30625","fish","2019-08-06 09:36:42","2019-08-06 09:40:45","perch/shiner",60,10,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"452","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","zach","MGFSH30626","fish","2019-08-06 09:36:42","2019-08-06 09:40:45","perch/shiner",1,12,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"453","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","zach","MGFSH30627","fish","2019-08-06 09:36:42","2019-08-06 09:40:45","tubesnout",2,6,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"454","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","zach","MGFSH30628","fish","2019-08-06 09:36:42","2019-08-06 09:40:45","tubesnout",2,10,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"455","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","zach","MGFSH30629","fish","2019-08-06 09:36:42","2019-08-06 09:40:45","tubesnout",1,14,FALSE,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"456","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","zach","MGFSH30630","fish","2019-08-06 09:36:42","2019-08-06 09:40:45","rockfish/black-yellowtail_complex",1,6,FALSE,NA,"AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"457","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30631","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","greenling/kelp",1,20,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"458","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30632","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","greenling/kelp",1,5,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"459","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30633","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","rockfish/black-yellowtail_complex",2,3,FALSE,NA,"AV",NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"460","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30634","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","rockfish/cqb",1,2,FALSE,NA,"AV",NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"461","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30635","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","perch/shiner",10,10,FALSE,NA,"AV","AV","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"462","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30636","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","perch/shiner",1,7,FALSE,NA,"AV","AV","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"463","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30637","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","flounder/starry",1,35,FALSE,NA,"AV",NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"464","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30638","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","rockfish/copper",1,7,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"465","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30639","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","rockfish/copper",1,10,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"466","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","derek","MGFSH30640","fish","2019-08-06 10:29:56","2019-08-06 10:33:06","rockfish/copper",1,9,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"467","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","zach","MGFSH30641","fish","2019-08-06 10:37:31","2019-08-06 10:41:39","rockfish/black-yellowtail_complex",1,6,FALSE,NA,"AV",NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"468","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","zach","MGFSH30642","fish","2019-08-06 10:37:31","2019-08-06 10:41:39","perch/shiner",1,12,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"469","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","zach","MGFSH30643","fish","2019-08-06 10:37:31","2019-08-06 10:41:39","perch/shiner",1,10,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"470","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","zach","MGFSH30644","fish","2019-08-06 10:37:31","2019-08-06 10:41:39","perch/shiner",1,11,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"471","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","zach","MGFSH30645","fish","2019-08-06 10:37:31","2019-08-06 10:41:39","greenling/kelp",1,8,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"472","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","zach","MGFSH30646","fish","2019-08-06 10:37:31","2019-08-06 10:41:39","greenling/kelp",1,10,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"473","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","zach","MGFSH30647","fish","2019-08-06 10:37:31","2019-08-06 10:41:39","greenling/kelp",1,12,FALSE,NA,"AV","SVD","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"474","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2019-08-06",5,"angeleen,carolyn","zach","MGFSH30648","fish","2019-08-06 10:37:31","2019-08-06 10:41:39","rockfish/cqb",2,3,FALSE,NA,"AV",NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"475","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30649","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","tubesnout",32,7,FALSE,NA,"AV",NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"476","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30650","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","perch/shiner",3,10,FALSE,NA,"AV",NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"477","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30651","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","rockfish/copper",1,15,FALSE,NA,"AV","SVD","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"478","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30652","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","rockfish/copper",1,5,FALSE,NA,"AV","SVD","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"479","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30653","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","rockfish/copper",1,7,FALSE,NA,"AV","SVD","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"480","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30654","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","rockfish/copper",1,8,FALSE,NA,"AV","SVD","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"481","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30655","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","rockfish/copper",1,10,FALSE,NA,"AV","SVD","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"482","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30656","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","rockfish/copper",1,12,FALSE,NA,"AV","SVD","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"483","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","derek","MGFSH30657","fish","2019-08-06 11:02:09","2019-08-06 11:07:15","greenling/kelp",1,5,FALSE,NA,"AV",NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"484","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","zach","MGFSH30658","fish","2019-08-06 11:09:11","2019-08-06 11:14:26","rockfish/copper",1,4,FALSE,NA,"AV",NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"485","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","zach","MGFSH30659","fish","2019-08-06 11:09:11","2019-08-06 11:14:26","perch/shiner",70,10,TRUE,NA,"AV",NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"486","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","zach","MGFSH30660","fish","2019-08-06 11:09:11","2019-08-06 11:14:26","tubesnout",29,8,FALSE,NA,"AV","AV","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"487","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","zach","MGFSH30661","fish","2019-08-06 11:09:11","2019-08-06 11:14:26","tubesnout",13,7,FALSE,NA,"AV","AV","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"488","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2019-08-06",6,"angeleen,carolyn","zach","MGFSH30662","fish","2019-08-06 11:09:11","2019-08-06 11:14:26","rockfish/cqb",1,4,FALSE,NA,"AV",NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
