"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","collected_start","collected_end","species","quantity","size_cm","quality_log","qc_flag_sizes","qc_flag_abunds","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"346","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2020-07-31",4,"gillian,krystal","derek","MGINV17262","invertebrates","2020-07-31 09:56:56","2020-07-31 10:02:06","crab/red_rock",1,7,NA,"AV","SVC","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"347","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2020-07-31",4,"gillian,krystal","derek","MGINV17261","invertebrates","2020-07-31 09:56:56","2020-07-31 10:02:06","seastar/pycnopodia",1,5,NA,"AV","SVD","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"348","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2020-07-31",4,"gillian,krystal","derek","MGINV17260","invertebrates","2020-07-31 09:56:56","2020-07-31 10:02:06","seastar/pycnopodia",2,7,NA,"AV","SVD","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"349","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2020-07-31",4,"gillian,krystal","derek","MGINV17259","invertebrates","2020-07-31 09:56:56","2020-07-31 10:02:06","seastar/pycnopodia",1,6,NA,"AV","SVD","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"350","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2020-07-31",4,"gillian,krystal","zach","MGINV17258","invertebrates","2020-07-31 09:47:58","2020-07-31 09:52:08","crab/red_rock",2,6,NA,"AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"351","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2020-07-31",4,"gillian,krystal","zach","MGINV17257","invertebrates","2020-07-31 09:47:58","2020-07-31 09:52:08","siphon/geoduck",8,NA,NA,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"352","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2020-07-31",4,"gillian,krystal","zach","MGINV17256","invertebrates","2020-07-31 09:47:58","2020-07-31 09:52:08","siphon/horse_clam",3,NA,NA,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"353","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","zach","MGINV10244","invertebrates","2019-02-12 12:38:54","2019-02-12 12:40:59","no_obs",NA,NA,"1: No invertebrates observed",NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"354","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13846","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","snail/moon",1,10,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"355","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13845","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","snail/moon",1,25,NA,"SVD","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"356","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13844","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","crab/hermit",1,3,NA,"AV","SVC","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"357","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13843","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","crab/hermit",1,2,NA,"AV","SVC","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"358","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13842","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","seastar/evasterias",1,5,NA,"AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"359","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13841","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","seastar/pisaster_brevispinus",1,4,NA,"AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"360","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13840","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","seastar/pycnopodia",3,1,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"361","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13839","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","seastar/pycnopodia",3,2,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"362","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-02-12",4,"kyle","derek","MGINV13838","invertebrates","2019-02-12 12:41:16","2019-02-12 12:45:24","seastar/pycnopodia",1,9,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"363","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGINV48306","invertebrates","2022-08-07 11:46:00","2022-08-07 11:51:00","seastar/pycnopodia",1,15,"1: QCd by CP","AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"364","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGINV48307","invertebrates","2022-08-07 11:46:00","2022-08-07 11:51:00","seastar/pycnopodia",1,4,"1: QCd by CP","AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"365","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGINV48308","invertebrates","2022-08-07 11:46:00","2022-08-07 11:51:00","crab/cryptic_kelp",3,3,"1: QCd by CP","AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"366","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGINV48309","invertebrates","2022-08-07 11:46:00","2022-08-07 11:51:00","crab/cryptic_kelp",2,2,"1: QCd by CP","AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"367","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGINV48310","invertebrates","2022-08-07 11:46:00","2022-08-07 11:51:00","seastar/dermasterias",1,9,"1: QCd by CP","AV","SVC","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"368","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGINV48311","invertebrates","2022-08-07 11:46:00","2022-08-07 11:51:00","seastar/dermasterias",1,5,"1: QCd by CP","AV","SVC","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"369","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGINV48312","invertebrates","2022-08-07 11:46:00","2022-08-07 11:51:00","crab/red_rock",1,7,"1: QCd by CP","AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"370","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","MGINV48313","invertebrates","2022-08-07 11:44:00","2022-08-07 11:47:00","siphon/geoduck",8,NA,"1: QCd by CP",NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"371","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","MGINV48314","invertebrates","2022-08-07 11:44:00","2022-08-07 11:47:00","siphon/horse_clam",1,NA,"1: QCd by CP",NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"372","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","MGINV48315","invertebrates","2022-08-07 11:44:00","2022-08-07 11:47:00","crab/red_rock",1,15,"1: QCd by CP","AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"373","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","zach","MGINV13982","invertebrates","2019-08-06 09:32:45","2019-08-06 09:36:50","siphon/geoduck",1,NA,NA,NA,NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"374","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGINV13981","invertebrates","2019-08-06 09:35:43","2019-08-06 09:40:48","crab/pugettia",2,2,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"375","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGINV13980","invertebrates","2019-08-06 09:35:43","2019-08-06 09:40:48","crab/pugettia",7,3,NA,"AV","SVD","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"376","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGINV13979","invertebrates","2019-08-06 09:35:43","2019-08-06 09:40:48","seastar/pycnopodia",1,5,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"377","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGINV13978","invertebrates","2019-08-06 09:35:43","2019-08-06 09:40:48","seastar/pycnopodia",2,4,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"378","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGINV13977","invertebrates","2019-08-06 09:35:43","2019-08-06 09:40:48","seastar/pycnopodia",1,3,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"379","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2019-08-06",4,"angeleen,carolyn","derek","MGINV13976","invertebrates","2019-08-06 09:35:43","2019-08-06 09:40:48","seastar/pycnopodia",1,2,NA,"AV","AV","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"380","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2021-08-06",4,"carolyn,faye,krystal","derek","MGINV27760","invertebrates","2021-08-06 11:04:00","2021-08-06 11:09:00","crab/graceful",1,4,"1: QCd by CP","AV","AV","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"381","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2021-08-06",4,"carolyn,faye,krystal","derek","MGINV27759","invertebrates","2021-08-06 11:04:00","2021-08-06 11:09:00","crab/graceful",1,9,"1: QCd by CP","AV","AV","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"382","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2021-08-06",4,"carolyn,faye,krystal","derek","MGINV27758","invertebrates","2021-08-06 11:04:00","2021-08-06 11:09:00","crab/graceful",1,5,"1: QCd by CP","AV","AV","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"383","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2021-08-06",4,"carolyn,faye,krystal","zach","MGINV27763","invertebrates","2021-08-06 10:57:00","2021-08-06 11:01:00","crab/graceful",1,8,"1: QCd by KB","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"384","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2021-08-06",4,"carolyn,faye,krystal","zach","MGINV27762","invertebrates","2021-08-06 10:57:00","2021-08-06 11:01:00","crab/graceful",1,6,"1: QCd by KB","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"385","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2021-08-06",4,"carolyn,faye,krystal","zach","MGINV27761","invertebrates","2021-08-06 10:57:00","2021-08-06 11:01:00","crab/graceful",2,7,"1: QCd by KB","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"386","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","derek","MGINV17413","invertebrates","2020-08-07 15:02:01","2020-08-07 15:09:17","crab/northern_kelp",1,4,NA,"AV",NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"387","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","derek","MGINV17412","invertebrates","2020-08-07 15:02:01","2020-08-07 15:09:17","crab/dungeness",1,14,NA,"AV",NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"388","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","derek","MGINV17411","invertebrates","2020-08-07 15:02:01","2020-08-07 15:09:17","seastar/evasterias",1,3,NA,"AV","AV","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"389","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","derek","MGINV17410","invertebrates","2020-08-07 15:02:01","2020-08-07 15:09:17","seastar/evasterias",1,6,NA,"AV","AV","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"390","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","derek","MGINV17409","invertebrates","2020-08-07 15:02:01","2020-08-07 15:09:17","crab/graceful",1,7,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"391","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","derek","MGINV17408","invertebrates","2020-08-07 15:02:01","2020-08-07 15:09:17","crab/graceful",1,8,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"392","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","derek","MGINV17407","invertebrates","2020-08-07 15:02:01","2020-08-07 15:09:17","crab/graceful",3,5,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"393","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","derek","MGINV17406","invertebrates","2020-08-07 15:02:01","2020-08-07 15:09:17","crab/graceful",3,6,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"394","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","zach","MGINV17405","invertebrates","2020-08-07 14:54:52","2020-08-07 15:00:09","crab/dungeness",1,15,NA,"AV",NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"395","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","zach","MGINV17404","invertebrates","2020-08-07 14:54:52","2020-08-07 15:00:09","crab/graceful",1,7,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"396","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","zach","MGINV17403","invertebrates","2020-08-07 14:54:52","2020-08-07 15:00:09","crab/graceful",3,6,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"397","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2020-08-07",4,"carolyn,gillian","zach","MGINV17402","invertebrates","2020-08-07 14:54:52","2020-08-07 15:00:09","crab/graceful",1,5,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"398","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2019-02-12",4,"kyle,zach","zach","MGINV13905","invertebrates","2019-02-12 15:27:31","2019-02-12 15:30:38","siphon/other",1,NA,NA,NA,NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"399","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2019-02-12",4,"kyle,zach","derek","MGINV13904","invertebrates","2019-02-12 15:31:05","2019-02-12 15:33:15","crab/hermit",1,5,NA,"AV",NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"400","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2019-02-12",4,"kyle,zach","derek","MGINV13903","invertebrates","2019-02-12 15:31:05","2019-02-12 15:33:15","snail/dire_whelk",1,4,NA,"AV",NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"401","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2022-08-06",4,"faye,krystal",NA,"MGINV48215","invertebrates","2022-08-06 09:44:00","2022-08-06 09:49:00","crab/graceful",1,6,"1: QCd by FM","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"402","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2022-08-06",4,"faye,krystal",NA,"MGINV48216","invertebrates","2022-08-06 09:44:00","2022-08-06 09:49:00","crab/graceful",1,10,"1: QCd by FM","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"403","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2022-08-06",4,"faye,krystal",NA,"MGINV48217","invertebrates","2022-08-06 09:44:00","2022-08-06 09:49:00","crab/graceful",1,9,"1: QCd by FM","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"404","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2022-08-06",4,"faye,krystal",NA,"MGINV48218","invertebrates","2022-08-06 09:42:00","2022-08-06 09:47:00","siphon/geoduck",1,NA,"1: QCd by FM",NA,NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"405","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2022-08-06",4,"faye,krystal",NA,"MGINV48219","invertebrates","2022-08-06 09:42:00","2022-08-06 09:47:00","crab/graceful",1,7,"1: QCd by FM","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"406","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2022-08-06",4,"faye,krystal",NA,"MGINV48220","invertebrates","2022-08-06 09:42:00","2022-08-06 09:47:00","crab/graceful",1,10,"1: QCd by FM","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"407","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2022-08-06",4,"faye,krystal",NA,"MGINV48221","invertebrates","2022-08-06 09:42:00","2022-08-06 09:47:00","crab/graceful",1,6,"1: QCd by FM","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"408","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2022-08-06",4,"faye,krystal",NA,"MGINV48222","invertebrates","2022-08-06 09:42:00","2022-08-06 09:47:00","crab/graceful",1,5,"1: QCd by FM","AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"409","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2019-08-12",4,"carolyn,krystal","zach","MGINV14177","invertebrates","2019-08-12 09:40:34","2019-08-12 09:45:42","crab/red_rock",1,15,NA,"AV",NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"410","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2019-08-12",4,"carolyn,krystal","zach","MGINV14176","invertebrates","2019-08-12 09:40:34","2019-08-12 09:45:42","crab/graceful",1,6,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"411","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2019-08-12",4,"carolyn,krystal","zach","MGINV14175","invertebrates","2019-08-12 09:40:34","2019-08-12 09:45:42","crab/graceful",1,4,NA,"AV","SVD","sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"412","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4","2019-08-12",4,"carolyn,krystal","derek","MGINV11428","invertebrates","2019-08-12 09:44:52","2019-08-12 09:48:00","no_obs",NA,NA,"1: No invertebrates observed",NA,NA,"sand",51.6459294,"-128.1193665",51.6459304,"-128.1196358"
"413","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2019-08-12",5,"carolyn,krystal","zach","MGINV11429","invertebrates","2019-08-12 10:08:52","2019-08-12 10:11:57","no_obs",NA,NA,"1: No invertebrates observed",NA,NA,"sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"414","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2019-08-12",5,"carolyn,krystal","derek","MGINV14178","invertebrates","2019-08-12 10:10:09","2019-08-12 10:16:16","crab/graceful",1,6,NA,"AV",NA,"sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"415","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2019-02-13",5,"kyle,zach","kyle","MGINV13907","invertebrates","2019-02-13 08:57:03","2019-02-13 09:00:14","siphon/other",2,NA,NA,NA,NA,"sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"416","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2019-02-13",5,"kyle,zach","derek","MGINV13906","invertebrates","2019-02-13 09:03:51","2019-02-13 09:07:01","crab/hermit",6,4,NA,"AV",NA,"sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"417","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2022-08-06",5,"faye,krystal","kyle","MGINV48229","invertebrates","2022-08-06 09:02:00","2022-08-06 09:06:00","crab/graceful",2,9,"1: QCd by FM","AV",NA,"sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"418","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2022-08-06",5,"faye,krystal","gillian","MGINV48228","invertebrates","2022-08-06 09:06:00","2022-08-06 09:13:00","crab/hermit",1,3,"1: QCd by FM","AV","SVD","sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"419","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2022-08-06",5,"faye,krystal","gillian","MGINV48227","invertebrates","2022-08-06 09:06:00","2022-08-06 09:13:00","crab/hermit",3,4,"1: QCd by FM","AV","AV","sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"420","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2022-08-06",5,"faye,krystal","gillian","MGINV48226","invertebrates","2022-08-06 09:06:00","2022-08-06 09:13:00","crab/graceful",1,7,"1: QCd by FM","AV","SVD","sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"421","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2022-08-06",5,"faye,krystal","gillian","MGINV48225","invertebrates","2022-08-06 09:06:00","2022-08-06 09:13:00","crab/graceful",1,9,"1: QCd by FM","AV","SVD","sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"422","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2022-08-06",5,"faye,krystal","gillian","MGINV48224","invertebrates","2022-08-06 09:06:00","2022-08-06 09:13:00","crab/graceful",1,8,"1: QCd by FM","AV","SVD","sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"423","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2022-08-06",5,"faye,krystal","gillian","MGINV48223","invertebrates","2022-08-06 09:06:00","2022-08-06 09:13:00","crab/decorator",1,3,"1: QCd by FM","AV",NA,"sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
